Date,Open,High,Low,Close,Adj Close,Volume
2017-04-05,129.889999,131.580002,129.649994,130.410004,127.264633,4052200
2017-04-06,130.309998,130.660004,129.960007,130.149994,127.010887,3856900
2017-04-07,130.020004,130.399994,129.619995,129.960007,126.825478,2176600
2017-04-10,129.949997,130.649994,129.520004,129.979996,126.844994,2709300
2017-04-11,130.619995,131.240005,129.800003,131.199997,128.035568,3677600
2017-04-12,131.309998,131.559998,130.869995,131.259995,128.094131,3195500
2017-04-13,131.000000,131.139999,130.570007,130.759995,127.606186,2429200
2017-04-17,131.250000,131.869995,130.910004,131.350006,128.181946,3236400
2017-04-18,132.009995,132.800003,131.800003,132.300003,129.109055,3617400
2017-04-19,132.639999,133.000000,132.339996,132.639999,129.440842,3132800
2017-04-20,132.649994,133.440002,132.639999,133.270004,130.055664,2697300
2017-04-21,133.550003,133.880005,133.149994,133.410004,130.192276,3466100
2017-04-24,134.240005,134.759995,133.259995,134.229996,130.992477,5041000
2017-04-25,138.139999,141.990005,137.179993,141.699997,138.282318,10893800
2017-04-26,141.699997,142.000000,140.339996,140.839996,137.443054,7132200
2017-04-27,141.880005,142.789993,140.850006,140.869995,137.472351,5183700
2017-04-28,140.389999,140.759995,139.779999,139.929993,136.555008,4768500
2017-05-01,139.860001,141.449997,139.839996,141.149994,137.745575,3747200
2017-05-02,140.979996,141.809998,140.720001,141.229996,137.823639,3774100
2017-05-03,142.199997,142.699997,141.399994,142.619995,139.180130,4278400
2017-05-04,142.619995,143.669998,142.259995,143.449997,139.990128,4178800
2017-05-05,143.419998,143.979996,142.580002,143.960007,140.487823,2452700
2017-05-08,143.929993,144.500000,143.660004,144.240005,140.761063,2813000
2017-05-09,144.089996,144.979996,144.000000,144.360001,140.878174,3053800
2017-05-10,143.860001,144.639999,143.729996,144.520004,141.034317,2273300
2017-05-11,144.080002,144.410004,143.399994,144.210007,140.731781,1941900
2017-05-12,144.500000,145.500000,144.460007,145.360001,141.854050,2747900
2017-05-15,145.429993,146.399994,145.429993,146.279999,142.751862,3332800
2017-05-16,146.550003,147.669998,146.279999,147.289993,143.737488,3540900
2017-05-17,147.289993,147.460007,146.240005,146.410004,142.878723,3875600
2017-05-18,146.410004,147.240005,145.809998,147.009995,143.464233,2730900
2017-05-19,147.250000,148.830002,146.839996,148.149994,144.576736,4071200
2017-05-22,148.300003,148.880005,147.929993,148.190002,144.615799,3294500
2017-05-23,148.220001,148.529999,147.649994,147.820007,144.254730,3262300
2017-05-24,147.940002,149.990005,147.000000,149.500000,145.894196,3348900
2017-05-25,149.809998,149.949997,149.270004,149.779999,146.167435,3408100
2017-05-26,149.869995,150.240005,149.250000,149.860001,146.245499,3258200
2017-05-30,149.949997,150.330002,149.520004,149.929993,146.313812,3113900
2017-05-31,150.119995,151.149994,149.600006,150.889999,147.250671,6415700
2017-06-01,150.789993,152.389999,150.350006,152.389999,149.646744,4349800
2017-06-02,152.520004,153.899994,152.149994,153.740005,150.972443,4316700
2017-06-05,153.630005,153.660004,152.759995,152.789993,150.039536,2633700
2017-06-06,152.369995,152.589996,151.210007,151.229996,148.507614,3661900
2017-06-07,151.229996,152.009995,150.729996,151.940002,149.204849,2922900
2017-06-08,151.940002,152.149994,151.009995,151.429993,148.704025,3696500
2017-06-09,151.880005,152.000000,150.899994,151.479996,148.753113,4143100
2017-06-12,151.479996,151.479996,148.039993,148.470001,145.797302,5902600
2017-06-13,148.860001,150.250000,148.619995,149.820007,147.123001,4267700
2017-06-14,150.320007,151.080002,149.910004,150.679993,147.967514,2675500
2017-06-15,149.899994,151.520004,149.649994,151.169998,148.448700,2517500
2017-06-16,150.979996,152.889999,150.919998,151.990005,149.253937,5443900
2017-06-19,152.389999,153.179993,151.839996,153.139999,150.383240,3263800
2017-06-20,154.270004,155.279999,153.839996,154.070007,151.296494,3614400
2017-06-21,154.179993,154.419998,153.610001,153.729996,150.962631,2448500
2017-06-22,153.779999,154.910004,153.679993,154.800003,152.013367,2003800
2017-06-23,155.000000,155.449997,154.429993,154.639999,151.856232,2214700
2017-06-26,155.179993,155.460007,153.520004,153.960007,151.188492,2360900
2017-06-27,154.000000,154.820007,153.460007,153.720001,150.952820,2139000
2017-06-28,154.039993,154.679993,153.740005,154.300003,151.522354,1302800
2017-06-29,154.580002,154.580002,152.149994,153.130005,150.373428,1975900
2017-06-30,153.300003,153.770004,152.720001,153.160004,150.402893,2508200
2017-07-03,153.440002,153.869995,152.479996,152.500000,149.754761,1100700
